id,subtaskID,answer
131009,3,8.15
131009,4,0
131010,3,8.58
131010,4,0
131011,3,8.83
131011,4,0
131012,3,8.1
131012,4,0
131013,3,9.11
131013,4,0
131014,3,8.24
131014,4,0
131015,3,8.91
131015,4,0
131016,3,8.33
131016,4,0
131017,3,8.4
131017,4,0
131018,3,8.89
131018,4,0
131019,3,6.75
131019,4,0
131020,3,9.06
131020,4,0
131021,3,8.54
131021,4,0
131022,3,6.67
131022,4,0
131023,3,8.86
131023,4,0
131024,3,8.19
131024,4,0
131025,3,8.47
131025,4,0
131026,3,8.95
131026,4,0
131027,3,8.36
131027,4,0
131028,3,8.52
131028,4,0
131029,3,8.6
131029,4,0
131030,3,8.28
131030,4,0
131031,3,8.62
131031,4,0
131032,3,7.36
131032,4,0
131033,3,8.0
131033,4,0
131034,3,8.18
131034,4,0
131035,3,7.56
131035,4,0
131036,3,8.82
131036,4,0
131037,3,8.43
131037,4,0
131038,3,8.53
131038,4,0
131039,3,8.68
131039,4,0
131040,3,7.35
131040,4,0
131041,3,8.27
131041,4,0
131042,3,7.98
131042,4,0
131043,3,8.31
131043,4,0
131044,3,8.2
131044,4,0
131045,3,8.08
131045,4,0
131046,3,8.35
131046,4,0
131047,3,7.9
131047,4,0
131048,3,7.48
131048,4,0
131049,3,8.68
131049,4,0
131050,3,8.45
131050,4,0
131051,3,8.34
131051,4,0
131052,3,7.27
131052,4,0
131053,3,7.9
131053,4,0
131054,3,8.39
131054,4,0
131055,3,8.33
131055,4,0
131056,3,8.37
131056,4,0
131057,3,8.59
131057,4,0
131058,3,8.12
131058,4,0
131059,3,9.36
131059,4,1
131060,3,8.21
131060,4,0
131061,3,8.88
131061,4,0
131062,3,8.44
131062,4,0
131063,3,7.78
131063,4,0
131064,3,8.31
131064,4,0
131065,3,8.74
131065,4,0
131066,3,8.44
131066,4,0
131067,3,8.42
131067,4,0
131068,3,7.72
131068,4,0
131069,3,7.95
131069,4,0
131070,3,8.14
131070,4,0
131071,3,7.87
131071,4,0
131072,3,7.9
131072,4,0
131073,3,8.5
131073,4,0
131074,3,8.35
131074,4,0
131075,3,7.81
131075,4,0
131076,3,8.59
131076,4,0
131077,3,8.37
131077,4,0
131078,3,8.2
131078,4,0
131079,3,8.0
131079,4,0
131080,3,8.1
131080,4,0
131081,3,7.64
131081,4,0
131082,3,5.3
131082,4,1
131083,3,7.88
131083,4,0
131084,3,7.6
131084,4,0
131085,3,8.54
131085,4,0
131086,3,8.67
131086,4,0
131087,3,8.25
131087,4,0
131088,3,7.51
131088,4,0
131089,3,8.56
131089,4,0
131090,3,7.66
131090,4,0
131091,3,8.08
131091,4,0
131092,3,7.77
131092,4,0
131093,3,8.17
131093,4,0
131094,3,8.51
131094,4,0
131095,3,7.67
131095,4,0
131096,3,8.06
131096,4,0
131097,3,8.06
131097,4,0
131098,3,7.67
131098,4,0
131099,3,8.25
131099,4,0
131100,3,7.8
131100,4,0
131101,3,8.39
131101,4,0
131102,3,8.26
131102,4,0
131103,3,8.21
131103,4,0
131104,3,6.52
131104,4,0
131105,3,8.65
131105,4,0
131106,3,8.01
131106,4,0
131107,3,7.3
131107,4,0
131108,3,8.69
131108,4,0
131109,3,7.55
131109,4,0
131110,3,7.28
131110,4,0
131111,3,7.65
131111,4,0
131112,3,7.9
131112,4,0
131113,3,7.9
131113,4,0
131114,3,8.1
131114,4,0
131115,3,7.77
131115,4,0
131116,3,7.36
131116,4,0
131117,3,8.3
131117,4,0
131118,3,7.64
131118,4,0
131119,3,7.76
131119,4,0
131120,3,8.17
131120,4,0
131121,3,8.11
131121,4,0
131122,3,7.88
131122,4,0
131123,3,7.65
131123,4,0
131124,3,8.23
131124,4,0
131125,3,7.78
131125,4,0
131126,3,6.8
131126,4,0
131127,3,8.4
131127,4,0
131128,3,7.83
131128,4,0
131129,3,7.82
131129,4,0
131130,3,8.48
131130,4,0
131131,3,7.3
131131,4,0
131132,3,6.69
131132,4,0
131133,3,8.1
131133,4,0
131134,3,7.44
131134,4,0
131135,3,8.65
131135,4,0
131136,3,8.15
131136,4,0
131137,3,7.42
131137,4,0
131138,3,6.93
131138,4,0
131139,3,7.47
131139,4,0
131140,3,6.96
131140,4,0
131141,3,7.91
131141,4,0
131142,3,7.15
131142,4,0
131143,3,7.2
131143,4,0
131144,3,7.55
131144,4,0
131145,3,7.51
131145,4,0
131146,3,7.51
131146,4,0
131147,3,7.95
131147,4,0
131148,3,8.13
131148,4,0
131149,3,7.06
131149,4,0
131150,3,8.35
131150,4,0
131151,3,7.68
131151,4,0
131152,3,6.83
131152,4,0
131153,3,7.18
131153,4,0
131154,3,7.97
131154,4,0
131155,3,6.23
131155,4,0
131156,3,7.49
131156,4,0
131157,3,8.04
131157,4,0
131158,3,7.27
131158,4,0
131159,3,6.66
131159,4,0
131160,3,7.19
131160,4,0
131161,3,7.15
131161,4,0
131162,3,7.27
131162,4,0
131163,3,7.71
131163,4,0
131164,3,6.51
131164,4,0
131165,3,7.81
131165,4,0
131166,3,6.73
131166,4,0
131167,3,7.28
131167,4,0
131168,3,7.46
131168,4,0
131169,3,7.97
131169,4,0
131170,3,6.83
131170,4,0
131171,3,7.49
131171,4,0
131172,3,7.36
131172,4,0
131173,3,6.71
131173,4,0
131174,3,7.48
131174,4,0
131175,3,7.89
131175,4,0
131176,3,7.22
131176,4,0
131177,3,7.17
131177,4,0
131178,3,6.86
131178,4,0
131179,3,6.62
131179,4,0
131180,3,7.11
131180,4,0
131181,3,7.39
131181,4,0
131182,3,8.37
131182,4,0
131183,3,6.93
131183,4,0
131184,3,7.15
131184,4,0
131185,3,6.74
131185,4,0
131186,3,7.63
131186,4,0
131187,3,6.91
131187,4,0
131188,3,5.97
131188,4,0
131189,3,6.75
131189,4,0
131190,3,7.29
131190,4,0
131191,3,6.97
131191,4,0
131192,3,7.35
131192,4,0
131193,3,7.1
131193,4,0
131194,3,7.22
131194,4,0
131195,3,7.22
131195,4,0
131196,3,6.82
131196,4,0
131197,3,6.55
131197,4,0
131198,3,7.07
131198,4,0
131199,3,6.93
131199,4,0
131200,3,6.64
131200,4,0
131201,3,7.7
131201,4,0
131202,3,6.76
131202,4,0
131203,3,7.42
131203,4,0
131204,3,7.7
131204,4,0
131205,3,6.85
131205,4,0
131206,3,7.67
131206,4,0
131207,3,8.09
131207,4,0
131208,3,6.11
131208,4,0
131209,3,6.54
131209,4,0
131210,3,6.72
131210,4,0
131211,3,7.32
131211,4,0
131212,3,6.9
131212,4,0
131213,3,6.52
131213,4,0
131214,3,7.37
131214,4,0
131215,3,6.68
131215,4,0
131216,3,7.02
131216,4,0
131217,3,7.57
131217,4,0
131218,3,6.68
131218,4,0
131219,3,6.75
131219,4,0
131220,3,6.57
131220,4,0
131221,3,5.99
131221,4,0
131222,3,6.69
131222,4,0
131223,3,6.47
131223,4,0
131224,3,6.8
131224,4,0
131225,3,7.38
131225,4,0
131226,3,6.0
131226,4,0
131227,3,7.24
131227,4,0
131228,3,7.17
131228,4,0
131229,3,6.43
131229,4,0
131230,3,7.75
131230,4,0
131231,3,6.36
131231,4,0
131232,3,6.56
131232,4,0
131233,3,8.11
131233,4,0
131234,3,7.08
131234,4,0
131235,3,5.56
131235,4,0
131236,3,6.19
131236,4,0
131237,3,6.61
131237,4,0
131238,3,7.24
131238,4,0
131239,3,6.69
131239,4,0
131240,3,5.85
131240,4,0
131241,3,6.65
131241,4,0
131242,3,6.64
131242,4,0
131243,3,7.91
131243,4,0
131244,3,6.49
131244,4,0
131245,3,7.52
131245,4,0
131246,3,6.51
131246,4,0
131247,3,5.13
131247,4,1
131248,3,6.93
131248,4,0
131249,3,6.26
131249,4,0
131250,3,6.71
131250,4,0
131251,3,7.09
131251,4,0
131252,3,5.97
131252,4,0
131253,3,6.31
131253,4,0
131254,3,6.07
131254,4,0
131255,3,6.19
131255,4,0
131256,3,6.63
131256,4,0
131257,3,6.27
131257,4,0
131258,3,5.39
131258,4,0
131259,3,6.6
131259,4,0
131260,3,4.5
131260,4,1
131261,3,6.29
131261,4,0
131262,3,5.37
131262,4,1
131263,3,6.4
131263,4,0
131264,3,5.93
131264,4,0
131265,3,6.38
131265,4,0
131266,3,5.68
131266,4,0
131267,3,5.43
131267,4,0
131268,3,5.89
131268,4,1
131269,3,6.83
131269,4,0
131270,3,6.1
131270,4,0
131271,3,6.5
131271,4,0
131272,3,4.68
131272,4,1
131273,3,5.68
131273,4,0
131274,3,6.02
131274,4,0
131275,3,4.83
131275,4,1
131276,3,5.79
131276,4,0
131277,3,6.51
131277,4,0
131278,3,5.55
131278,4,1
131279,3,5.85
131279,4,1
131280,3,5.13
131280,4,1
131281,3,5.26
131281,4,0
131282,3,5.34
131282,4,1
131283,3,5.66
131283,4,1
131284,3,4.7
131284,4,1
131285,3,5.49
131285,4,0
131286,3,5.49
131286,4,0
131287,3,4.14
131287,4,0
131288,3,6.32
131288,4,0
131289,3,5.72
131289,4,1
131290,3,5.62
131290,4,1
131291,3,5.78
131291,4,0
131292,3,5.99
131292,4,0
131293,3,5.49
131293,4,0
131294,3,4.64
131294,4,1
131295,3,5.51
131295,4,1
131296,3,5.12
131296,4,1
131297,3,4.86
131297,4,1
131298,3,5.5
131298,4,1
131299,3,5.39
131299,4,1
131300,3,6.15
131300,4,0
131301,3,6.15
131301,4,0
131302,3,5.64
131302,4,1
131303,3,4.83
131303,4,0
131304,3,5.77
131304,4,0
131305,3,5.21
131305,4,1
131306,3,5.38
131306,4,0
131307,3,4.79
131307,4,0
131308,3,5.84
131308,4,0
131309,3,5.73
131309,4,1
131310,3,5.71
131310,4,0
131311,3,5.83
131311,4,0
131312,3,6.15
131312,4,0
131313,3,5.31
131313,4,1
131314,3,5.51
131314,4,0
131315,3,5.83
131315,4,0
131316,3,5.04
131316,4,0
131317,3,5.36
131317,4,0
131318,3,6.52
131318,4,0
131319,3,4.62
131319,4,1
131320,3,3.89
131320,4,1
131321,3,6.04
131321,4,1
131322,3,4.67
131322,4,1
131323,3,6.01
131323,4,1
131324,3,6.89
131324,4,1
131325,3,7.27
131325,4,1
131326,3,4.78
131326,4,1
131327,3,4.64
131327,4,1
131328,3,4.0
131328,4,1
131329,3,4.0
131329,4,1
131330,3,6.68
131330,4,0
131331,3,4.52
131331,4,1
131332,3,5.26
131332,4,1
131333,3,5.17
131333,4,0
131334,3,4.88
131334,4,1
131335,3,4.73
131335,4,0
131336,3,5.06
131336,4,1
131337,3,5.0
131337,4,0
131338,3,4.63
131338,4,1
131339,3,6.34
131339,4,0
131340,3,4.91
131340,4,0
131341,3,4.84
131341,4,1
131342,3,3.71
131342,4,1
131343,3,4.38
131343,4,0
131344,3,5.13
131344,4,0
131345,3,5.18
131345,4,0
131346,3,4.33
131346,4,0
131347,3,3.86
131347,4,1
131348,3,5.25
131348,4,1
131349,3,3.98
131349,4,1
131350,3,4.54
131350,4,1
131351,3,4.57
131351,4,1
131352,3,4.52
131352,4,0
131353,3,5.2
131353,4,0
131354,3,4.33
131354,4,1
131355,3,4.59
131355,4,0
131356,3,4.18
131356,4,1
131357,3,4.55
131357,4,0
131358,3,3.92
131358,4,1
131359,3,4.28
131359,4,0
131360,3,4.41
131360,4,1
131361,3,4.89
131361,4,0
131362,3,4.26
131362,4,1
131363,3,4.15
131363,4,1
131364,3,4.43
131364,4,0
131365,3,3.72
131365,4,1
131366,3,4.98
131366,4,1
131367,3,4.58
131367,4,1
131368,3,6.48
131368,4,0
131369,3,2.01
131369,4,1
131370,3,4.62
131370,4,1
131371,3,2.46
131371,4,1
131372,3,4.63
131372,4,0
131373,3,3.82
131373,4,1
131374,3,3.31
131374,4,1
131375,3,3.64
131375,4,1
131376,3,3.16
131376,4,1
131377,3,2.14
131377,4,1
131378,3,3.62
131378,4,1
131379,3,3.3
131379,4,1
131380,3,4.02
131380,4,1
131381,3,3.1
131381,4,1
131382,3,3.45
131382,4,1
131383,3,4.74
131383,4,0
131384,3,3.85
131384,4,1
131385,3,3.84
131385,4,1
131386,3,7.63
131386,4,0
131387,3,3.37
131387,4,1
131388,3,1.87
131388,4,1
131389,3,2.51
131389,4,1
131390,3,1.97
131390,4,1
131391,3,4.56
131391,4,1
131392,3,3.51
131392,4,1
131393,3,3.45
131393,4,1
131394,3,4.14
131394,4,0
131395,3,4.07
131395,4,0
131396,3,0.98
131396,4,1
131397,3,3.76
131397,4,1
131398,3,3.78
131398,4,1
131399,3,4.42
131399,4,1
131400,3,4.74
131400,4,1
131401,3,2.52
131401,4,1
131402,3,3.35
131402,4,1
131403,3,3.32
131403,4,1
131404,3,3.6
131404,4,1
131405,3,3.03
131405,4,1
131406,3,3.84
131406,4,1
131407,3,1.79
131407,4,1
131408,3,4.83
131408,4,0
131409,3,2.87
131409,4,1
131410,3,1.33
131410,4,1
131411,3,3.26
131411,4,1
131412,3,2.59
131412,4,1
131413,3,1.94
131413,4,1
131414,3,3.7
131414,4,1
131415,3,3.19
131415,4,1
131416,3,2.12
131416,4,1
131417,3,3.97
131417,4,0
131418,3,7.98
131418,4,0
131419,3,3.48
131419,4,1
131420,3,2.48
131420,4,1
131421,3,2.48
131421,4,1
131422,3,3.18
131422,4,1
131423,3,2.02
131423,4,1
131424,3,3.62
131424,4,1
131425,3,3.06
131425,4,1
131426,3,3.68
131426,4,1
131427,3,1.24
131427,4,1
131428,3,1.16
131428,4,1
131429,3,1.5
131429,4,1
131430,3,7.77
131430,4,0
131431,3,3.72
131431,4,1
131432,3,2.53
131432,4,1
131433,3,7.23
131433,4,0
131434,3,2.71
131434,4,1
131435,3,1.27
131435,4,1
131436,3,1.19
131436,4,0
131437,3,2.3
131437,4,1
131438,3,1.77
131438,4,1
131439,3,1.29
131439,4,1
131440,3,9.3
131440,4,1
131441,3,9.22
131441,4,0
131442,3,9.48
131442,4,0
131443,3,9.15
131443,4,0
131444,3,9.3
131444,4,0
131445,3,9.03
131445,4,0
131446,3,9.28
131446,4,0
131447,3,9.07
131447,4,0
131448,3,6.85
131448,4,0
131449,3,8.7
131449,4,0
131450,3,9.08
131450,4,0
131451,3,9.2
131451,4,0
131452,3,9.17
131452,4,0
131453,3,6.67
131453,4,0
131454,3,8.31
131454,4,0
131455,3,8.37
131455,4,0
131456,3,8.09
131456,4,0
131457,3,8.22
131457,4,0
131458,3,8.85
131458,4,0
131459,3,8.37
131459,4,0
131460,3,8.79
131460,4,0
131461,3,8.58
131461,4,0
131462,3,8.14
131462,4,0
131463,3,7.0
131463,4,0
131464,3,8.68
131464,4,0
131465,3,8.68
131465,4,0
131466,3,8.28
131466,4,0
131467,3,7.92
131467,4,0
131468,3,8.29
131468,4,0
131469,3,8.14
131469,4,0
131470,3,8.43
131470,4,0
131471,3,8.04
131471,4,0
131472,3,8.32
131472,4,0
131473,3,8.11
131473,4,0
131474,3,8.14
131474,4,0
131475,3,8.23
131475,4,0
131476,3,8.18
131476,4,0
131477,3,8.01
131477,4,0
131478,3,7.47
131478,4,0
131479,3,7.67
131479,4,0
131480,3,8.1
131480,4,0
131481,3,7.74
131481,4,0
131482,3,7.37
131482,4,0
131483,3,6.91
131483,4,0
131484,3,7.76
131484,4,0
131485,3,7.65
131485,4,0
131486,3,7.89
131486,4,0
131487,3,6.62
131487,4,0
131488,3,6.88
131488,4,0
131489,3,6.89
131489,4,0
131490,3,6.74
131490,4,0
131491,3,6.6
131491,4,0
131492,3,6.81
131492,4,0
131493,3,6.38
131493,4,0
131494,3,6.12
131494,4,0
131495,3,4.82
131495,4,1
131496,3,3.41
131496,4,1
131497,3,9.52
131497,4,1
131498,3,9.65
131498,4,1
131499,3,9.52
131499,4,1
131500,3,9.63
131500,4,1
131501,3,9.27
131501,4,1
131502,3,9.45
131502,4,1
131503,3,7.08
131503,4,0
131504,3,9.55
131504,4,1
131505,3,9.12
131505,4,1
131506,3,9.52
131506,4,1
131507,3,9.45
131507,4,1
131508,3,9.5
131508,4,1
131509,3,9.12
131509,4,1
131510,3,9.51
131510,4,1
131511,3,9.41
131511,4,1
131512,3,9.21
131512,4,1
131513,3,9.14
131513,4,1
131514,3,9.47
131514,4,1
131515,3,9.51
131515,4,1
131516,3,8.99
131516,4,1
131517,3,8.8
131517,4,1
131518,3,8.99
131518,4,1
131519,3,9.41
131519,4,1
131520,3,9.32
131520,4,1
131521,3,9.39
131521,4,1
131522,3,8.91
131522,4,1
131523,3,9.49
131523,4,1
131524,3,9.53
131524,4,1
131525,3,9.58
131525,4,1
131526,3,9.31
131526,4,1
131527,3,9.06
131527,4,1
131528,3,9.07
131528,4,1
131529,3,9.42
131529,4,1
131530,3,8.97
131530,4,1
131531,3,9.24
131531,4,1
131532,3,9.3
131532,4,1
131533,3,9.37
131533,4,1
131534,3,9.46
131534,4,1
131535,3,9.31
131535,4,1
131536,3,9.18
131536,4,1
131537,3,9.58
131537,4,1
131538,3,9.34
131538,4,1
131539,3,9.12
131539,4,0
131540,3,9.24
131540,4,1
131541,3,7.33
131541,4,1
131542,3,9.01
131542,4,0
131543,3,8.72
131543,4,1
131544,3,9.07
131544,4,1
131545,3,9.28
131545,4,1
131546,3,8.54
131546,4,0
131547,3,8.54
131547,4,0
131548,3,9.32
131548,4,1
131549,3,8.89
131549,4,1
131550,3,9.17
131550,4,1
131551,3,9.27
131551,4,1
131552,3,9.43
131552,4,1
131553,3,9.09
131553,4,1
131554,3,8.64
131554,4,0
131555,3,9.15
131555,4,1
131556,3,9.23
131556,4,1
131557,3,9.08
131557,4,1
131558,3,8.12
131558,4,0
131559,3,8.9
131559,4,0
131560,3,8.9
131560,4,0
131561,3,9.41
131561,4,1
131562,3,8.95
131562,4,1
131563,3,9.31
131563,4,1
131564,3,9.29
131564,4,1
131565,3,9.08
131565,4,1
131566,3,9.3
131566,4,1
131567,3,9.12
131567,4,1
131568,3,7.35
131568,4,0
131569,3,8.63
131569,4,1
131570,3,8.82
131570,4,0
131571,3,9.26
131571,4,1
131572,3,9.02
131572,4,1
131573,3,6.96
131573,4,0
131574,3,8.23
131574,4,0
131575,3,9.02
131575,4,1
131576,3,9.13
131576,4,1
131577,3,9.15
131577,4,1
131578,3,8.77
131578,4,1
131579,3,8.75
131579,4,0
131580,3,9.33
131580,4,0
131581,3,9.37
131581,4,1
131582,3,8.86
131582,4,1
131583,3,8.39
131583,4,0
131584,3,8.34
131584,4,0
131585,3,8.91
131585,4,1
131586,3,9.18
131586,4,1
131587,3,8.93
131587,4,0
131588,3,9.33
131588,4,1
131589,3,7.83
131589,4,0
131590,3,9.07
131590,4,1
131591,3,9.5
131591,4,0
131592,3,8.75
131592,4,0
131593,3,8.4
131593,4,0
131594,3,9.07
131594,4,1
131595,3,9.01
131595,4,1
131596,3,8.73
131596,4,0
131597,3,8.73
131597,4,1
131598,3,9.23
131598,4,1
131599,3,8.84
131599,4,1
131600,3,8.78
131600,4,1
131601,3,8.59
131601,4,0
131602,3,9.06
131602,4,0
131603,3,8.89
131603,4,1
131604,3,8.9
131604,4,0
131605,3,8.73
131605,4,1
131606,3,9.37
131606,4,1
131607,3,8.1
131607,4,0
131608,3,8.88
131608,4,1
131609,3,9.32
131609,4,0
131610,3,9.16
131610,4,1
131611,3,6.98
131611,4,0
131612,3,8.67
131612,4,1
131613,3,8.93
131613,4,0
131614,3,8.83
131614,4,0
131615,3,8.61
131615,4,0
131616,3,8.7
131616,4,0
131617,3,8.85
131617,4,1
131618,3,8.55
131618,4,1
131619,3,8.69
131619,4,0
131620,3,8.5
131620,4,0
131621,3,8.96
131621,4,1
131622,3,8.58
131622,4,0
131623,3,8.6
131623,4,0
131624,3,9.08
131624,4,1
131625,3,8.79
131625,4,1
131626,3,8.81
131626,4,1
131627,3,8.96
131627,4,0
131628,3,8.64
131628,4,0
131629,3,9.0
131629,4,1
131630,3,8.87
131630,4,1
131631,3,8.57
131631,4,0
131632,3,8.83
131632,4,0
131633,3,8.71
131633,4,1
131634,3,8.71
131634,4,1
131635,3,8.13
131635,4,0
131636,3,8.88
131636,4,0
131637,3,8.23
131637,4,0
131638,3,8.69
131638,4,0
131639,3,8.59
131639,4,0
131640,3,8.46
131640,4,0
131641,3,8.54
131641,4,1
131642,3,8.46
131642,4,0
131643,3,8.4
131643,4,0
131644,3,9.51
131644,4,1
131645,3,8.26
131645,4,0
131646,3,8.75
131646,4,1
131647,3,8.19
131647,4,0
131648,3,8.49
131648,4,0
131649,3,8.27
131649,4,0
131650,3,8.84
131650,4,0
131651,3,8.59
131651,4,0
131652,3,8.63
131652,4,0
131653,3,8.53
131653,4,0
131654,3,8.82
131654,4,0
131655,3,6.99
131655,4,0
131656,3,8.48
131656,4,0
131657,3,8.84
131657,4,0
131658,3,6.95
131658,4,0
131659,3,7.44
131659,4,0
131660,3,8.54
131660,4,0
131661,3,8.39
131661,4,0
131662,3,8.56
131662,4,0
131663,3,8.38
131663,4,0
131664,3,8.69
131664,4,1
131665,3,8.01
131665,4,0
131666,3,7.93
131666,4,0
131667,3,8.69
131667,4,0
131668,3,8.0
131668,4,0
131669,3,7.92
131669,4,0
131670,3,8.76
131670,4,0
131671,3,7.63
131671,4,0
131672,3,8.25
131672,4,0
131673,3,8.68
131673,4,0
131674,3,8.72
131674,4,0
131675,3,8.58
131675,4,1
131676,3,6.49
131676,4,1
131677,3,8.21
131677,4,0
131678,3,8.67
131678,4,0
131679,3,8.67
131679,4,0
131680,3,8.47
131680,4,1
131681,3,7.93
131681,4,0
131682,3,8.55
131682,4,1
131683,3,8.56
131683,4,0
131684,3,7.88
131684,4,0
131685,3,9.06
131685,4,1
131686,3,8.14
131686,4,0
131687,3,7.46
131687,4,0
131688,3,7.61
131688,4,0
131689,3,8.46
131689,4,0
131690,3,8.06
131690,4,0
131691,3,8.52
131691,4,0
131692,3,8.77
131692,4,0
131693,3,8.47
131693,4,0
131694,3,8.01
131694,4,0
131695,3,8.63
131695,4,1
131696,3,7.72
131696,4,0
131697,3,4.81
131697,4,1
131698,3,7.38
131698,4,0
131699,3,9.12
131699,4,1
131700,3,8.78
131700,4,0
131701,3,8.03
131701,4,0
131702,3,8.14
131702,4,0
131703,3,7.28
131703,4,0
131704,3,7.86
131704,4,0
131705,3,8.01
131705,4,0
131706,3,7.43
131706,4,1
131707,3,7.6
131707,4,0
131708,3,8.33
131708,4,0
131709,3,8.47
131709,4,0
131710,3,8.36
131710,4,0
131711,3,8.4
131711,4,0
131712,3,8.13
131712,4,0
131713,3,7.62
131713,4,0
131714,3,7.61
131714,4,0
131715,3,7.7
131715,4,0
131716,3,7.87
131716,4,0
131717,3,7.96
131717,4,0
131718,3,8.23
131718,4,0
131719,3,8.22
131719,4,0
131720,3,7.8
131720,4,0
131721,3,6.97
131721,4,0
131722,3,8.39
131722,4,0
131723,3,8.64
131723,4,0
131724,3,8.22
131724,4,0
131725,3,7.9
131725,4,0
131726,3,7.76
131726,4,0
131727,3,7.93
131727,4,0
131728,3,7.73
131728,4,0
131729,3,7.75
131729,4,0
131730,3,8.23
131730,4,0
131731,3,7.46
131731,4,0
131732,3,8.23
131732,4,0
131733,3,8.05
131733,4,0
131734,3,7.46
131734,4,1
131735,3,8.61
131735,4,0
131736,3,8.63
131736,4,0
131737,3,6.96
131737,4,1
131738,3,7.74
131738,4,0
131739,3,8.1
131739,4,1
131740,3,8.65
131740,4,0
131741,3,7.74
131741,4,0
131742,3,7.56
131742,4,0
131743,3,8.36
131743,4,0
131744,3,6.7
131744,4,0
131745,3,8.4
131745,4,0
131746,3,8.29
131746,4,0
131747,3,7.63
131747,4,0
131748,3,7.86
131748,4,0
131749,3,7.4
131749,4,0
131750,3,7.7
131750,4,0
131751,3,8.52
131751,4,0
131752,3,7.71
131752,4,0
131753,3,6.59
131753,4,1
131754,3,7.99
131754,4,0
131755,3,7.18
131755,4,0
131756,3,7.81
131756,4,0
131757,3,8.01
131757,4,0
131758,3,7.47
131758,4,0
131759,3,7.59
131759,4,0
131760,3,8.33
131760,4,0
131761,3,6.79
131761,4,0
131762,3,7.42
131762,4,0
131763,3,7.26
131763,4,0
131764,3,6.78
131764,4,0
131765,3,7.67
131765,4,0
131766,3,7.59
131766,4,1
131767,3,7.77
131767,4,0
131768,3,7.57
131768,4,0
131769,3,7.71
131769,4,0
131770,3,6.93
131770,4,0
131771,3,7.74
131771,4,0
131772,3,7.13
131772,4,0
131773,3,6.67
131773,4,1
131774,3,8.06
131774,4,0
131775,3,7.16
131775,4,0
131776,3,7.7
131776,4,0
131777,3,7.15
131777,4,0
131778,3,7.01
131778,4,0
131779,3,7.21
131779,4,0
131780,3,6.77
131780,4,0
131781,3,7.38
131781,4,0
131782,3,8.17
131782,4,0
131783,3,7.67
131783,4,0
131784,3,8.26
131784,4,0
131785,3,7.46
131785,4,0
131786,3,7.01
131786,4,0
131787,3,6.94
131787,4,0
131788,3,7.22
131788,4,0
131789,3,7.78
131789,4,0
131790,3,6.93
131790,4,0
131791,3,7.59
131791,4,0
131792,3,7.45
131792,4,0
131793,3,7.56
131793,4,0
131794,3,7.17
131794,4,0
131795,3,6.99
131795,4,0
131796,3,7.85
131796,4,0
131797,3,7.75
131797,4,0
131798,3,7.25
131798,4,0
131799,3,6.88
131799,4,0
131800,3,7.55
131800,4,0
131801,3,7.34
131801,4,0
131802,3,6.06
131802,4,1
131803,3,4.18
131803,4,1
131804,3,7.01
131804,4,0
131805,3,7.19
131805,4,0
131806,3,7.13
131806,4,0
131807,3,7.6
131807,4,0
131808,3,6.85
131808,4,0
131809,3,7.1
131809,4,0
131810,3,7.14
131810,4,0
131811,3,7.28
131811,4,0
131812,3,7.04
131812,4,0
131813,3,7.33
131813,4,0
131814,3,6.49
131814,4,0
131815,3,7.08
131815,4,0
131816,3,7.21
131816,4,0
131817,3,6.87
131817,4,0
131818,3,7.1
131818,4,0
131819,3,7.74
131819,4,0
131820,3,6.83
131820,4,1
131821,3,6.58
131821,4,0
131822,3,7.33
131822,4,0
131823,3,5.23
131823,4,1
131824,3,6.77
131824,4,1
131825,3,7.68
131825,4,0
131826,3,7.33
131826,4,0
131827,3,6.86
131827,4,0
131828,3,7.79
131828,4,0
131829,3,6.67
131829,4,0
131830,3,6.77
131830,4,0
131831,3,5.95
131831,4,0
131832,3,5.84
131832,4,0
131833,3,7.37
131833,4,0
131834,3,6.54
131834,4,0
131835,3,6.96
131835,4,0
131836,3,7.44
131836,4,0
131837,3,7.29
131837,4,0
131838,3,7.27
131838,4,1
131839,3,5.59
131839,4,1
131840,3,7.39
131840,4,0
131841,3,5.83
131841,4,0
131842,3,6.23
131842,4,0
131843,3,6.41
131843,4,0
131844,3,7.32
131844,4,0
131845,3,6.68
131845,4,0
131846,3,5.91
131846,4,0
131847,3,6.33
131847,4,0
131848,3,6.46
131848,4,0
131849,3,6.19
131849,4,0
131850,3,6.74
131850,4,0
131851,3,6.62
131851,4,0
131852,3,6.99
131852,4,0
131853,3,6.88
131853,4,0
131854,3,7.31
131854,4,0
131855,3,6.86
131855,4,0
131856,3,6.88
131856,4,0
131857,3,7.11
131857,4,0
131858,3,6.9
131858,4,0
131859,3,6.41
131859,4,0
131860,3,6.56
131860,4,0
131861,3,6.44
131861,4,0
131862,3,6.48
131862,4,0
131863,3,6.45
131863,4,0
131864,3,6.7
131864,4,0
131865,3,5.6
131865,4,1
131866,3,7.52
131866,4,0
131867,3,6.15
131867,4,0
131868,3,5.93
131868,4,1
131869,3,5.93
131869,4,1
131870,3,4.12
131870,4,1
131871,3,6.6
131871,4,0
131872,3,7.12
131872,4,0
131873,3,6.26
131873,4,0
131874,3,6.76
131874,4,0
131875,3,5.21
131875,4,1
131876,3,6.33
131876,4,0
131877,3,5.87
131877,4,1
131878,3,7.17
131878,4,0
131879,3,7.6
131879,4,0
131880,3,5.99
131880,4,0
131881,3,6.59
131881,4,0
131882,3,5.99
131882,4,0
